"id","timestamp","open","high","low","close","volume"
"1","1420070400","321.00000000","321.00000000","317.50000000","318.39000000","193.25124056"
"2","1420084800","318.39000000","318.39000000","312.60000000","315.70000000","932.75634262"
"3","1420099200","315.67000000","318.25000000","314.34000000","315.57000000","563.44146412"
"4","1420113600","315.57000000","317.37000000","313.24000000","313.24000000","571.05275516"
"5","1420128000","314.01000000","315.95000000","313.25000000","315.40000000","346.39578676"
"6","1420142400","315.39000000","316.55000000","313.60000000","313.81000000","480.53896480"
"7","1420156800","313.82000000","315.99000000","311.96000000","315.67000000","591.81288371"
"8","1420171200","315.65000000","315.99000000","312.02000000","312.02000000","485.42319955"
"9","1420185600","313.89000000","315.14000000","312.44000000","314.30000000","256.91494273"
"10","1420200000","314.93000000","317.01000000","314.30000000","315.03000000","584.01394023"
"11","1420214400","315.66000000","316.48000000","313.45000000","316.10000000","808.88194284"
"12","1420228800","316.20000000","316.83000000","313.50000000","315.42000000","740.54600176"
"13","1420243200","315.42000000","316.58000000","311.33000000","312.06000000","1101.98064763"
"14","1420257600","312.81000000","313.73000000","305.70000000","306.47000000","2697.63661154"
"15","1420272000","306.46000000","307.85000000","303.46000000","304.90000000","1549.19154487"
"16","1420286400","304.90000000","304.90000000","297.00000000","301.95000000","5116.92594075"
"17","1420300800","301.26000000","302.80000000","291.04000000","292.00000000","3494.19164783"
"18","1420315200","292.00000000","296.85000000","280.00000000","282.00000000","7792.79275351"
"19","1420329600","280.00000000","289.39000000","277.00000000","281.19000000","6423.51463508"
"20","1420344000","279.48000000","288.96000000","278.00000000","282.77000000","4305.80795583"
"21","1420358400","281.82000000","288.91000000","281.22000000","283.90000000","2790.89509004"
"22","1420372800","283.94000000","285.15000000","255.00000000","265.00000000","14424.35584496"
"23","1420387200","264.06000000","273.96000000","262.58000000","270.62000000","7772.17328180"
"24","1420401600","270.80000000","272.00000000","256.88000000","264.00000000","5724.53174495"
"25","1420416000","264.55000000","278.70000000","264.07000000","272.20000000","4570.68245872"
"26","1420430400","272.19000000","275.09000000","264.95000000","275.09000000","3553.31428489"
"27","1420444800","274.76000000","280.00000000","273.28000000","276.80000000","1404.27425833"
"28","1420833600","272.45000000","305.00000000","272.45000000","293.97000000","9914.24959425"
"29","1420848000","293.89000000","295.00000000","286.00000000","288.38000000","10943.90738010"
"30","1420862400","288.38000000","292.88000000","285.02000000","285.80000000","6778.01776829"
"31","1420876800","285.99000000","286.40000000","277.30000000","280.00000000","4335.26098786"
"32","1420891200","280.37000000","280.82000000","271.03000000","276.85000000","3485.78340296"
"33","1420905600","276.20000000","279.36000000","274.98000000","276.00000000","2169.21200006"
"34","1420920000","275.19000000","277.58000000","274.72000000","275.59000000","1736.59630582"
"35","1420934400","275.60000000","280.94000000","274.72000000","280.00000000","1614.35093449"
"36","1420948800","279.95000000","279.97000000","276.10000000","276.61000000","699.27089534"
"37","1420963200","276.87000000","279.62000000","275.40000000","278.44000000","1790.03956546"
"38","1420977600","278.61000000","280.33000000","271.70000000","272.40000000","1983.87925438"
"39","1420992000","272.40000000","274.29000000","267.11000000","268.48000000","3292.91151847"
"40","1421006400","268.51000000","270.34000000","262.08000000","266.39000000","3378.49687617"
"41","1421020800","266.34000000","270.90000000","264.39000000","270.38000000","1193.00000000"
"42","1421035200","270.88000000","272.39000000","268.02000000","269.98000000","1053.00000000"
"43","1421049600","269.98000000","270.92000000","263.54000000","268.52000000","1773.00000000"
"44","1421064000","269.14000000","272.20000000","266.50000000","270.71000000","2150.00000000"
"45","1421078400","270.70000000","272.43000000","268.32000000","271.76000000","2537.00000000"
"46","1421092800","271.78000000","272.08000000","266.50000000","267.42000000","1752.00000000"
"47","1421107200","267.10000000","268.15000000","244.00000000","244.89000000","9171.00000000"
"48","1421121600","244.92000000","252.00000000","240.40000000","245.69000000","7917.00000000"
"49","1421136000","245.69000000","247.16000000","220.00000000","220.00000000","11983.00000000"
"50","1421150400","219.94000000","235.97000000","216.00000000","232.00000000","10819.00000000"
"51","1421164800","232.06000000","239.09000000","226.07000000","237.71000000","7996.00000000"
"52","1421179200","237.71000000","238.29000000","217.11000000","227.00000000","12602.00000000"
"53","1421193600","227.01000000","230.89000000","216.80000000","219.55000000","4445.00000000"
"54","1421208000","219.29000000","220.83000000","152.40000000","185.05000000","25397.00000000"
"55","1421222400","184.59000000","215.00000000","175.01000000","190.65000000","32940.00000000"
"56","1421236800","190.62000000","208.11000000","186.00000000","194.68000000","19098.00000000"
"57","1421251200","194.99000000","195.49000000","174.01000000","182.02000000","24552.00000000"
"58","1421265600","182.35000000","186.58000000","161.10000000","171.41000000","17758.00000000"
"59","1421280000","172.00000000","205.56000000","168.50000000","190.94000000","15244.00000000"
"60","1421294400","190.94000000","198.74000000","189.47000000","194.81000000","5044.00000000"
"61","1421308800","195.00000000","214.90000000","192.81000000","212.17000000","13939.00000000"
"62","1421323200","212.13000000","233.90000000","209.25000000","220.48000000","23869.00000000"
"63","1421337600","220.88000000","224.00000000","210.06000000","212.67000000","9888.00000000"
"64","1421352000","212.67000000","218.97000000","192.00000000","210.98000000","15490.00000000"
"65","1421366400","210.69000000","221.77000000","206.00000000","221.71000000","5422.00000000"
"66","1421380800","221.01000000","222.47000000","210.40000000","217.76000000","3496.00000000"
"67","1421395200","217.76000000","223.15000000","213.08000000","216.44000000","6305.00000000"
"68","1421409600","216.44000000","216.44000000","198.85000000","206.69000000","9729.00000000"
"69","1421424000","207.00000000","210.20000000","198.04000000","208.89000000","5703.00000000"
"70","1421438400","208.89000000","210.23000000","204.50000000","208.03000000","4039.00000000"
"71","1421452800","208.02000000","212.84000000","205.97000000","209.95000000","1894.00000000"
"72","1421467200","209.89000000","210.32000000","198.99000000","200.61000000","5367.00000000"
